OrderID,CustomerID,OrderDate,TotalAmount
ORDER6080,CUST3007,2023-04-10,164.09
ORDER6081,CUST4330,2023-07-30,223.7
ORDER6082,CUST5469,2023-02-16,481.54
ORDER6083,CUST4482,2023-11-12,260.44
ORDER6084,CUST1449,2023-10-14,80.89
ORDER6085,CUST1905,2023-08-29,237.68
ORDER6086,CUST2567,2023-02-20,26.45
ORDER6087,CUST2225,2023-03-04,414.03
ORDER6088,CUST5392,2023-12-28,35.35
ORDER6089,CUST2949,2023-01-20,365.18
ORDER6090,CUST4808,2023-08-29,284.81
ORDER6091,CUST2606,2023-11-06,228.68
ORDER6092,CUST3246,2023-03-23,301.91
ORDER6093,CUST3118,2023-09-09,229.93
ORDER6094,CUST5038,2023-01-12,461.07
ORDER6095,CUST2213,2023-01-28,440.35
ORDER6096,CUST4199,2023-08-09,482.7
ORDER6097,CUST3049,2023-02-14,110.84
ORDER6098,CUST3328,2023-12-25,166.11
ORDER6099,CUST3528,2023-06-29,57.18
ORDER6100,CUST1027,2023-03-14,319.86
ORDER6101,CUST2557,2023-05-06,278.75
ORDER6102,CUST4463,2023-02-17,207.65
ORDER6103,CUST5914,2023-08-27,375.84
ORDER6104,CUST2628,2023-06-22,478.85
ORDER6105,CUST4588,2023-05-12,170.61
ORDER6106,CUST5001,2023-07-07,414.83
ORDER6107,CUST1458,2023-12-19,164.82
ORDER6108,CUST5235,2023-10-29,51.41
ORDER6109,CUST2684,2023-01-09,481.01
ORDER6110,CUST5717,2023-09-10,357.11
ORDER6111,CUST3352,2023-09-18,22.39
ORDER6112,CUST5007,2023-12-29,406.81
ORDER6113,CUST5839,2023-12-07,98.07
ORDER6114,CUST4885,2023-11-22,212.29
ORDER6115,CUST2637,2023-06-29,430.52
ORDER6116,CUST2881,2023-08-06,431.7
ORDER6117,CUST2041,2023-04-10,372.19
ORDER6118,CUST4346,2023-10-24,258.9
ORDER6119,CUST2284,2023-01-02,396.97
ORDER6120,CUST2138,2023-07-11,467.89
ORDER6121,CUST2850,2023-11-16,58.35
ORDER6122,CUST1123,2023-04-24,104.62
ORDER6123,CUST1238,2023-12-01,295.93
ORDER6124,CUST3889,2023-07-15,237.59
ORDER6125,CUST2456,2023-12-02,206.07
ORDER6126,CUST3409,2023-11-04,230.79
ORDER6127,CUST4234,2023-05-21,330.31
ORDER6128,CUST4524,2023-05-29,293.92
ORDER6129,CUST5073,2023-01-28,355.88
ORDER6130,CUST2227,2023-04-07,72.39
ORDER6131,CUST5345,2023-08-29,330.43
ORDER6132,CUST2583,2023-11-05,387.7
ORDER6133,CUST1444,2023-12-30,51.93
ORDER6134,CUST2676,2023-06-05,398.07
ORDER6135,CUST5170,2023-05-18,229.89
ORDER6136,CUST1529,2023-12-02,136.97
ORDER6137,CUST3974,2023-11-09,184.68
ORDER6138,CUST5380,2023-01-26,283.66
ORDER6139,CUST3618,2023-12-25,423.89
ORDER6140,CUST2221,2023-02-28,89.37
ORDER6141,CUST3149,2023-01-25,482.56
ORDER6142,CUST2892,2023-01-10,143.47
ORDER6143,CUST2123,2023-09-25,269.63
ORDER6144,CUST4770,2023-03-13,242.21
ORDER6145,CUST3933,2023-11-20,334.5
ORDER6146,CUST3509,2023-10-23,125.72
ORDER6147,CUST2292,2023-11-21,385.33
ORDER6148,CUST4521,2023-09-08,64.79
ORDER6149,CUST2080,2023-11-09,166.77
ORDER6150,CUST2010,2023-04-27,26.76
ORDER6151,CUST2141,2023-05-24,127.46
ORDER6152,CUST1269,2023-04-10,341.88
ORDER6153,CUST1269,2023-04-15,137.31
ORDER6154,CUST4389,2023-06-30,249.57
ORDER6155,CUST3829,2023-09-01,492.07
ORDER6156,CUST5228,2023-12-02,148.99
ORDER6157,CUST5554,2023-10-23,157.16
ORDER6158,CUST4336,2023-12-23,488.36
ORDER6159,CUST4549,2023-03-30,416.3
ORDER6160,CUST1387,2023-08-16,67.6
ORDER6161,CUST5821,2023-07-29,267.46
ORDER6162,CUST2052,2023-06-08,475.45
ORDER6163,CUST1531,2023-07-13,185.93
ORDER6164,CUST2988,2023-11-18,138.64
ORDER6165,CUST4146,2023-04-03,356.66
ORDER6166,CUST2276,2023-07-19,271.51
ORDER6167,CUST5346,2023-10-30,48.39
ORDER6168,CUST3111,2023-05-15,321.64
ORDER6169,CUST4172,2023-04-07,83.86
ORDER6170,CUST5688,2023-11-11,204.74
ORDER6171,CUST3417,2023-01-27,296.58
ORDER6172,CUST1033,2023-06-07,79.03
ORDER6173,CUST4427,2023-06-02,106.23
ORDER6174,CUST4654,2023-03-23,227.57
ORDER6175,CUST4688,2023-05-24,433.71
ORDER6176,CUST2487,2023-12-08,113.85
ORDER6177,CUST5682,2023-04-29,67.41
ORDER6178,CUST1880,2023-05-03,181.39
ORDER6179,CUST4205,2023-10-30,21.97
ORDER6180,CUST2482,2023-02-16,474.24
ORDER6181,CUST5146,2023-06-12,131.49
ORDER6182,CUST5736,2023-08-24,89.43
ORDER6183,CUST4438,2023-10-23,40.73
ORDER6184,CUST1103,2023-04-21,339.1
ORDER6185,CUST2506,2023-03-04,368.49
ORDER6186,CUST4815,2023-08-07,477.38
ORDER6187,CUST5386,2023-04-29,64.61
ORDER6188,CUST5564,2023-10-12,56.39
ORDER6189,CUST2385,2023-02-15,446.56
ORDER6190,CUST2458,2023-10-31,410.34
ORDER6191,CUST2541,2023-02-11,90.72
ORDER6192,CUST4728,2023-01-05,415.06
ORDER6193,CUST4179,2023-07-13,275.89
ORDER6194,CUST1338,2023-06-08,278.82
ORDER6195,CUST2188,2023-08-25,454.01
ORDER6196,CUST1111,2023-01-31,335.73
ORDER6197,CUST2272,2023-11-06,463.88
ORDER6198,CUST3494,2023-06-26,212.06
ORDER6199,CUST3712,2023-06-04,427.41
ORDER6200,CUST1282,2023-11-27,49.63
ORDER6201,CUST5935,2023-06-05,394.43
ORDER6202,CUST1406,2023-06-21,188.8
ORDER6203,CUST2441,2023-10-18,170.0
ORDER6204,CUST2695,2023-08-28,486.94
ORDER6205,CUST4203,2023-08-09,218.21
ORDER6206,CUST1718,2023-08-07,111.34
ORDER6207,CUST3957,2023-01-22,243.9
ORDER6208,CUST2293,2023-05-29,216.96
ORDER6209,CUST4545,2023-05-29,121.74
ORDER6210,CUST5899,2023-07-12,403.36
ORDER6211,CUST2436,2023-01-30,312.64
ORDER6212,CUST4110,2023-07-24,320.44
ORDER6213,CUST2937,2023-03-25,373.1
ORDER6214,CUST1700,2023-11-29,322.31
ORDER6215,CUST2229,2023-10-28,234.83
ORDER6216,CUST4554,2023-09-12,206.81
ORDER6217,CUST1640,2023-01-21,371.0
ORDER6218,CUST2348,2023-01-26,411.51
ORDER6219,CUST4506,2023-06-08,154.74
ORDER6220,CUST2783,2023-02-16,356.46
ORDER6221,CUST3604,2023-06-10,338.31
ORDER6222,CUST1727,2023-06-27,274.66
ORDER6223,CUST3359,2023-01-20,128.88
ORDER6224,CUST1753,2023-11-13,312.92
ORDER6225,CUST3433,2023-01-04,389.67
ORDER6226,CUST5078,2023-12-14,95.0
ORDER6227,CUST4996,2023-10-16,472.38
ORDER6228,CUST3469,2023-05-18,489.27
ORDER6229,CUST1243,2023-10-09,114.47
ORDER6230,CUST2150,2023-01-05,365.28
ORDER6231,CUST2231,2023-04-04,186.58
ORDER6232,CUST4910,2023-04-14,169.15
ORDER6233,CUST3497,2023-01-31,469.21
ORDER6234,CUST4483,2023-09-10,175.13
ORDER6235,CUST2786,2023-03-09,317.36
ORDER6236,CUST4818,2023-03-31,429.7
ORDER6237,CUST2670,2023-03-15,437.53
ORDER6238,CUST4881,2023-02-12,422.43
ORDER6239,CUST3460,2023-10-18,85.92
ORDER6240,CUST2654,2023-04-25,298.6
ORDER6241,CUST4383,2023-05-11,20.85
ORDER6242,CUST1997,2023-07-19,167.42
ORDER6243,CUST5654,2023-10-18,82.08
ORDER6244,CUST2492,2023-10-29,146.87
ORDER6245,CUST1641,2023-05-30,194.22
ORDER6246,CUST2419,2023-02-18,210.31
ORDER6247,CUST4562,2023-06-03,454.94
ORDER6248,CUST1590,2023-05-08,243.21
ORDER6249,CUST5346,2023-05-29,494.65
ORDER6250,CUST1672,2023-07-20,382.97
ORDER6251,CUST1991,2023-07-06,332.84
ORDER6252,CUST4422,2023-09-23,439.97
ORDER6253,CUST2278,2023-10-23,399.25
ORDER6254,CUST3424,2023-01-13,463.28
ORDER6255,CUST2940,2023-07-10,352.92
ORDER6256,CUST1077,2023-10-27,41.5
ORDER6257,CUST3494,2023-12-09,98.82
ORDER6258,CUST5612,2023-09-18,193.48
ORDER6259,CUST2637,2023-03-26,95.39
ORDER6260,CUST1819,2023-04-23,485.95
ORDER6261,CUST5998,2023-03-12,297.58
ORDER6262,CUST4163,2023-12-23,340.77
ORDER6263,CUST4153,2023-12-25,415.7
ORDER6264,CUST1713,2023-05-28,329.43
ORDER6265,CUST1276,2023-09-27,123.97
ORDER6266,CUST4372,2023-02-05,346.68
ORDER6267,CUST3419,2023-10-07,43.26
ORDER6268,CUST4971,2023-12-24,191.38
ORDER6269,CUST3267,2023-01-07,293.73
ORDER6270,CUST5678,2023-04-04,257.57
ORDER6271,CUST2156,2023-08-16,357.47
ORDER6272,CUST1464,2023-07-07,293.63
ORDER6273,CUST3880,2023-04-08,143.28
ORDER6274,CUST4913,2023-08-05,381.89
ORDER6275,CUST2217,2023-09-20,336.03
ORDER6276,CUST4471,2023-07-24,315.52
ORDER6277,CUST1790,2023-08-03,337.84
ORDER6278,CUST4389,2023-08-24,141.49
ORDER6279,CUST3506,2023-04-20,285.34
ORDER6280,CUST4320,2023-08-02,303.23
ORDER6281,CUST4461,2023-03-14,353.08
ORDER6282,CUST4365,2023-11-23,94.14
ORDER6283,CUST2288,2023-03-26,152.7
ORDER6284,CUST2349,2023-01-15,323.45
ORDER6285,CUST5218,2023-05-19,261.98
ORDER6286,CUST5841,2023-02-06,101.77
ORDER6287,CUST1765,2023-08-09,463.38
ORDER6288,CUST1587,2023-04-24,131.12
ORDER6289,CUST1299,2023-10-29,482.69
ORDER6290,CUST5416,2023-07-12,296.8
ORDER6291,CUST1699,2023-04-22,208.0
ORDER6292,CUST1793,2023-03-28,319.58
ORDER6293,CUST4672,2023-11-28,233.41
ORDER6294,CUST1883,2023-04-14,225.28
ORDER6295,CUST5189,2023-08-10,343.31
ORDER6296,CUST5540,2023-09-07,238.03
ORDER6297,CUST4587,2023-04-09,220.38
ORDER6298,CUST5144,2023-05-10,152.09
ORDER6299,CUST4014,2023-02-24,284.17
ORDER6300,CUST2912,2023-08-02,236.01
ORDER6301,CUST5418,2023-02-21,425.7
ORDER6302,CUST1055,2023-11-11,491.03
ORDER6303,CUST1439,2023-08-11,75.29
ORDER6304,CUST1545,2023-02-01,159.61
ORDER6305,CUST2424,2023-12-10,193.54
ORDER6306,CUST5692,2023-08-17,469.98
ORDER6307,CUST2821,2023-07-22,174.77
ORDER6308,CUST2816,2023-08-15,29.06
ORDER6309,CUST2982,2023-07-19,259.64
ORDER6310,CUST1943,2023-06-11,109.27
ORDER6311,CUST1623,2023-03-13,494.42
ORDER6312,CUST1658,2023-06-08,125.31
ORDER6313,CUST4166,2023-04-13,429.28
ORDER6314,CUST5413,2023-08-26,256.29
ORDER6315,CUST3983,2023-04-17,61.25
ORDER6316,CUST4794,2023-12-23,327.82
ORDER6317,CUST4786,2023-09-27,463.72
ORDER6318,CUST5438,2023-07-07,138.66
ORDER6319,CUST1245,2023-07-14,20.68
ORDER6320,CUST3202,2023-04-10,177.77
ORDER6321,CUST5464,2023-12-29,484.26
ORDER6322,CUST2344,2023-10-16,207.33
ORDER6323,CUST3334,2023-03-27,147.87
ORDER6324,CUST5653,2023-01-27,65.83
ORDER6325,CUST5965,2023-05-09,202.37
ORDER6326,CUST4924,2023-04-12,468.33
ORDER6327,CUST4146,2023-02-01,125.3
ORDER6328,CUST3002,2023-06-26,400.06
ORDER6329,CUST5837,2023-05-03,386.47
ORDER6330,CUST1507,2023-06-23,266.37
ORDER6331,CUST1132,2023-05-27,122.26
ORDER6332,CUST4359,2023-04-18,137.63
ORDER6333,CUST4438,2023-04-20,129.92
ORDER6334,CUST4838,2023-12-01,437.39
ORDER6335,CUST5434,2023-03-06,69.36
ORDER6336,CUST4720,2023-12-19,492.98
ORDER6337,CUST4285,2023-09-05,371.7
ORDER6338,CUST1366,2023-03-09,39.53
ORDER6339,CUST4048,2023-05-17,55.09
ORDER6340,CUST3678,2023-01-22,450.73
ORDER6341,CUST1511,2023-10-14,177.28
ORDER6342,CUST5775,2023-09-07,28.6
ORDER6343,CUST3849,2023-10-01,378.83
ORDER6344,CUST3215,2023-03-03,330.48
ORDER6345,CUST1698,2023-11-11,256.14
ORDER6346,CUST2859,2023-08-05,129.87
ORDER6347,CUST4047,2023-02-22,142.84
ORDER6348,CUST4901,2023-08-11,28.55
ORDER6349,CUST5660,2023-10-02,111.55
ORDER6350,CUST1645,2023-08-18,64.83
ORDER6351,CUST1781,2023-11-27,58.92
ORDER6352,CUST4968,2023-07-20,169.61
ORDER6353,CUST5644,2023-11-29,344.26
ORDER6354,CUST4566,2023-07-20,387.57
ORDER6355,CUST4887,2023-09-03,191.39
ORDER6356,CUST3533,2023-06-11,67.31
ORDER6357,CUST2354,2023-06-29,291.91
ORDER6358,CUST5382,2023-01-25,335.65
ORDER6359,CUST4767,2023-10-10,300.4
ORDER6360,CUST4686,2023-12-22,71.69
ORDER6361,CUST5744,2023-01-09,55.47
ORDER6362,CUST3448,2023-04-16,273.37
ORDER6363,CUST4100,2023-09-13,44.93
ORDER6364,CUST3234,2023-10-28,197.54
ORDER6365,CUST1027,2023-02-21,60.55
ORDER6366,CUST1806,2023-08-22,51.8
ORDER6367,CUST1905,2023-04-28,41.78
ORDER6368,CUST1603,2023-06-08,32.49
ORDER6369,CUST5411,2023-08-28,285.51
ORDER6370,CUST1310,2023-12-30,113.39
ORDER6371,CUST4306,2023-11-18,438.53
ORDER6372,CUST2553,2023-01-11,192.46
ORDER6373,CUST2156,2023-01-06,42.28
ORDER6374,CUST1527,2023-05-18,241.5
ORDER6375,CUST5243,2023-01-26,295.85
ORDER6376,CUST1096,2023-05-21,375.49
ORDER6377,CUST3016,2023-05-08,368.17
ORDER6378,CUST5681,2023-06-13,416.49
ORDER6379,CUST3753,2023-12-26,148.97
ORDER6380,CUST3334,2023-06-01,271.77
ORDER6381,CUST1828,2023-09-25,231.37
ORDER6382,CUST1801,2023-10-07,188.29
ORDER6383,CUST5367,2023-08-08,419.57
ORDER6384,CUST4376,2023-05-03,337.95
ORDER6385,CUST3956,2023-06-12,293.4
ORDER6386,CUST3654,2023-11-25,284.88
ORDER6387,CUST5587,2023-01-28,139.28
ORDER6388,CUST5259,2023-10-07,259.7
ORDER6389,CUST5365,2023-12-25,128.56
ORDER6390,CUST1046,2023-07-29,60.13
ORDER6391,CUST4909,2023-04-16,81.9
ORDER6392,CUST3003,2023-10-12,469.01
ORDER6393,CUST3718,2023-04-16,342.8
ORDER6394,CUST2627,2023-06-22,27.04
ORDER6395,CUST3962,2023-03-21,234.28
ORDER6396,CUST3248,2023-09-25,65.59
ORDER6397,CUST1270,2023-10-18,379.32
ORDER6398,CUST1660,2023-04-10,327.13
ORDER6399,CUST3852,2023-08-13,355.98
ORDER6400,CUST4216,2023-06-09,98.93
ORDER6401,CUST5716,2023-08-22,477.9
ORDER6402,CUST5505,2023-04-14,226.04
ORDER6403,CUST4636,2023-05-21,71.39
ORDER6404,CUST5948,2023-12-04,389.37
ORDER6405,CUST1031,2023-10-31,185.77
ORDER6406,CUST2160,2023-09-08,20.62
ORDER6407,CUST3814,2023-11-03,154.1
ORDER6408,CUST3248,2023-04-21,22.65
ORDER6409,CUST3977,2023-08-13,382.95
ORDER6410,CUST3608,2023-11-13,104.39
ORDER6411,CUST1283,2023-10-11,365.09
ORDER6412,CUST2554,2023-03-21,186.73
ORDER6413,CUST3580,2023-10-15,39.77
ORDER6414,CUST4859,2023-10-06,465.76
ORDER6415,CUST4384,2023-03-28,241.42
ORDER6416,CUST3909,2023-05-07,406.92
ORDER6417,CUST1361,2023-09-27,39.62
ORDER6418,CUST1857,2023-06-01,362.66
ORDER6419,CUST5956,2023-05-20,465.52
ORDER6420,CUST1757,2023-11-22,214.83
ORDER6421,CUST3091,2023-06-03,304.05
ORDER6422,CUST3080,2023-03-27,499.57
ORDER6423,CUST1222,2023-04-19,273.54
ORDER6424,CUST4043,2023-01-23,83.57
ORDER6425,CUST4317,2023-10-05,52.23
ORDER6426,CUST2521,2023-09-17,380.71
ORDER6427,CUST4004,2023-12-25,206.72
ORDER6428,CUST3341,2023-10-07,393.27
ORDER6429,CUST3205,2023-05-20,300.42
ORDER6430,CUST4846,2023-06-19,36.46
ORDER6431,CUST1792,2023-10-25,239.24
ORDER6432,CUST1042,2023-10-28,226.14
ORDER6433,CUST5324,2023-07-29,349.36
ORDER6434,CUST3748,2023-12-03,317.87
ORDER6435,CUST4704,2023-11-05,438.38
ORDER6436,CUST1946,2023-02-17,167.37
ORDER6437,CUST1992,2023-09-07,41.3
ORDER6438,CUST5104,2023-08-28,176.15
ORDER6439,CUST5765,2023-11-21,162.31
ORDER6440,CUST2591,2023-04-04,339.42
ORDER6441,CUST4573,2023-10-14,474.94
ORDER6442,CUST5456,2023-02-06,85.45
ORDER6443,CUST1389,2023-11-28,181.34
ORDER6444,CUST3506,2023-05-29,358.06
ORDER6445,CUST5236,2023-11-09,151.5
ORDER6446,CUST1293,2023-09-05,325.71
ORDER6447,CUST3257,2023-10-26,431.71
ORDER6448,CUST1098,2023-09-14,24.05
ORDER6449,CUST2814,2023-06-25,128.51
ORDER6450,CUST3930,2023-08-29,456.22
ORDER6451,CUST5661,2023-08-14,213.79
ORDER6452,CUST5225,2023-04-02,38.38
ORDER6453,CUST4716,2023-02-26,28.96
ORDER6454,CUST3759,2023-07-10,495.02
ORDER6455,CUST3833,2023-07-18,332.63
ORDER6456,CUST3902,2023-05-22,105.37
ORDER6457,CUST3730,2023-12-20,240.73
ORDER6458,CUST2534,2023-08-25,234.46
ORDER6459,CUST5014,2023-12-17,393.55
ORDER6460,CUST2834,2023-11-28,313.22
ORDER6461,CUST4906,2023-05-12,156.9
ORDER6462,CUST3908,2023-04-12,366.89
ORDER6463,CUST1147,2023-06-14,418.16
ORDER6464,CUST1719,2023-07-13,127.81
ORDER6465,CUST5901,2023-08-06,177.61
ORDER6466,CUST3104,2023-03-19,362.65
ORDER6467,CUST1713,2023-08-03,340.18
ORDER6468,CUST2572,2023-09-26,194.76
ORDER6469,CUST4943,2023-08-28,197.44
ORDER6470,CUST1697,2023-04-04,408.77
ORDER6471,CUST5005,2023-04-15,455.8
ORDER6472,CUST1846,2023-07-19,405.44
ORDER6473,CUST4050,2023-03-31,469.9
ORDER6474,CUST1733,2023-08-11,249.42
ORDER6475,CUST1260,2023-06-15,222.07
ORDER6476,CUST3371,2023-03-28,230.51
ORDER6477,CUST5068,2023-10-23,82.73
ORDER6478,CUST3717,2023-09-08,163.0
ORDER6479,CUST3687,2023-02-27,286.61
ORDER6480,CUST4460,2023-07-31,468.03
ORDER6481,CUST4512,2023-08-04,107.16
ORDER6482,CUST5003,2023-09-12,389.77
ORDER6483,CUST1783,2023-10-19,455.13
ORDER6484,CUST3413,2023-07-05,25.48
ORDER6485,CUST3916,2023-06-11,336.74
ORDER6486,CUST1403,2023-11-01,206.6
ORDER6487,CUST3516,2023-01-09,59.98
ORDER6488,CUST4966,2023-10-12,23.48
ORDER6489,CUST2908,2023-10-16,80.86
ORDER6490,CUST2881,2023-02-15,71.4
ORDER6491,CUST3053,2023-03-13,162.77
ORDER6492,CUST2787,2023-12-30,322.64
ORDER6493,CUST4524,2023-11-27,21.28
ORDER6494,CUST2010,2023-02-26,225.98
ORDER6495,CUST2440,2023-02-27,204.41
ORDER6496,CUST3473,2023-12-27,286.2
ORDER6497,CUST1198,2023-09-24,45.92
ORDER6498,CUST4179,2023-12-08,200.69
ORDER6499,CUST2522,2023-11-10,331.49
ORDER6500,CUST2280,2023-02-25,481.52
ORDER6501,CUST3790,2023-08-19,490.9
ORDER6502,CUST1193,2023-08-26,445.82
ORDER6503,CUST5780,2023-04-18,79.6
ORDER6504,CUST1237,2023-07-02,436.87
ORDER6505,CUST2091,2023-07-12,395.06
ORDER6506,CUST1396,2023-05-01,386.97
ORDER6507,CUST5636,2023-02-10,286.09
ORDER6508,CUST1578,2023-09-27,82.78
ORDER6509,CUST4952,2023-11-04,134.89
ORDER6510,CUST4620,2023-12-03,168.26
ORDER6511,CUST3360,2023-09-08,104.92
ORDER6512,CUST2109,2023-09-25,472.14
ORDER6513,CUST1484,2023-12-11,164.3
ORDER6514,CUST4520,2023-02-24,61.23
ORDER6515,CUST1926,2023-12-26,335.0
ORDER6516,CUST4499,2023-10-21,184.84
ORDER6517,CUST1513,2023-06-17,263.65
ORDER6518,CUST4446,2023-07-20,288.02
ORDER6519,CUST4110,2023-08-16,33.36
ORDER6520,CUST1717,2023-05-16,181.86
ORDER6521,CUST3764,2023-09-16,366.02
ORDER6522,CUST3726,2023-03-02,480.08
ORDER6523,CUST3080,2023-07-03,200.87
ORDER6524,CUST2981,2023-06-26,232.16
ORDER6525,CUST2768,2023-11-26,470.75
ORDER6526,CUST1242,2023-10-21,311.86
ORDER6527,CUST4801,2023-01-30,245.34
ORDER6528,CUST4882,2023-03-29,285.37
ORDER6529,CUST2375,2023-02-01,213.78
ORDER6530,CUST3832,2023-10-09,80.28
ORDER6531,CUST5239,2023-03-16,379.79
ORDER6532,CUST5845,2023-01-14,449.06
ORDER6533,CUST1199,2023-11-03,28.59
ORDER6534,CUST2067,2023-10-15,204.78
ORDER6535,CUST2350,2023-08-18,311.69
ORDER6536,CUST5545,2023-08-14,71.36
ORDER6537,CUST4595,2023-09-21,260.28
ORDER6538,CUST1968,2023-08-12,81.87
ORDER6539,CUST2424,2023-06-20,79.05
ORDER6540,CUST5506,2023-11-28,53.03
ORDER6541,CUST4061,2023-03-26,300.5
ORDER6542,CUST3724,2023-03-24,202.43
ORDER6543,CUST1941,2023-10-26,157.79
ORDER6544,CUST5873,2023-09-02,328.58
ORDER6545,CUST2939,2023-01-30,489.95
ORDER6546,CUST5648,2023-08-17,237.73
ORDER6547,CUST3367,2023-03-15,498.67
ORDER6548,CUST2252,2023-12-04,123.81
ORDER6549,CUST3823,2023-05-23,483.0
ORDER6550,CUST2537,2023-03-15,398.61
ORDER6551,CUST2542,2023-12-06,24.84
ORDER6552,CUST1351,2023-10-02,159.97
ORDER6553,CUST4765,2023-03-16,483.06
ORDER6554,CUST3011,2023-07-28,191.54
ORDER6555,CUST3176,2023-05-29,110.44
ORDER6556,CUST1594,2023-10-09,140.1
ORDER6557,CUST5837,2023-04-24,185.29
ORDER6558,CUST1385,2023-03-27,430.43
ORDER6559,CUST2026,2023-12-21,221.24
ORDER6560,CUST2884,2023-10-19,306.58
ORDER6561,CUST4793,2023-05-05,411.84
ORDER6562,CUST5307,2023-01-28,451.62
ORDER6563,CUST3452,2023-03-08,89.99
ORDER6564,CUST1704,2023-10-04,484.87
ORDER6565,CUST5595,2023-11-15,329.68
ORDER6566,CUST5285,2023-10-14,408.72
ORDER6567,CUST2927,2023-09-28,281.91
ORDER6568,CUST4379,2023-09-06,321.49
ORDER6569,CUST3821,2023-08-22,238.78
ORDER6570,CUST5441,2023-09-01,342.67
ORDER6571,CUST5444,2023-06-14,350.81
ORDER6572,CUST1050,2023-03-22,149.94
ORDER6573,CUST5338,2023-06-13,212.1
ORDER6574,CUST1238,2023-08-13,388.94
ORDER6575,CUST2926,2023-06-07,245.46
ORDER6576,CUST1412,2023-12-15,114.57
ORDER6577,CUST3244,2023-03-02,487.36
ORDER6578,CUST5202,2023-10-10,448.08
ORDER6579,CUST1907,2023-09-16,120.76
ORDER6580,CUST3447,2023-10-26,110.85
ORDER6581,CUST5677,2023-01-27,116.25
ORDER6582,CUST4083,2023-02-25,490.82
ORDER6583,CUST3082,2023-05-03,196.29
ORDER6584,CUST3467,2023-03-11,106.5
ORDER6585,CUST3057,2023-07-06,139.94
ORDER6586,CUST1369,2023-08-02,293.31
ORDER6587,CUST2466,2023-08-04,331.65
ORDER6588,CUST5457,2023-08-25,29.04
ORDER6589,CUST1070,2023-02-26,448.45
ORDER6590,CUST2581,2023-02-25,147.02
ORDER6591,CUST4134,2023-01-02,177.15
ORDER6592,CUST1138,2023-01-02,379.95
ORDER6593,CUST3142,2023-04-09,311.1
ORDER6594,CUST4302,2023-09-10,359.68
ORDER6595,CUST5597,2023-02-24,375.71
ORDER6596,CUST4053,2023-09-30,397.62
ORDER6597,CUST2396,2023-07-03,133.89
ORDER6598,CUST1619,2023-12-26,155.22
ORDER6599,CUST4966,2023-04-16,121.7
ORDER6600,CUST4377,2023-02-22,90.3
ORDER6601,CUST5895,2023-10-03,46.35
ORDER6602,CUST2110,2023-06-16,166.98
ORDER6603,CUST3923,2023-07-22,350.78
ORDER6604,CUST5323,2023-11-20,217.08
ORDER6605,CUST3091,2023-10-17,330.16
ORDER6606,CUST2047,2023-05-02,326.93
ORDER6607,CUST5219,2023-05-15,467.11
ORDER6608,CUST1755,2023-10-15,56.93
ORDER6609,CUST5029,2023-03-15,230.79
ORDER6610,CUST2114,2023-06-21,384.35
ORDER6611,CUST5410,2023-06-26,255.67
ORDER6612,CUST1177,2023-06-14,218.38
ORDER6613,CUST2977,2023-08-02,208.72
ORDER6614,CUST3411,2023-01-01,89.5
ORDER6615,CUST1956,2023-05-13,216.11
ORDER6616,CUST4951,2023-12-31,208.97
ORDER6617,CUST4564,2023-04-10,332.38
ORDER6618,CUST5886,2023-12-26,434.13
ORDER6619,CUST3729,2023-04-29,299.2
ORDER6620,CUST1044,2023-03-03,82.54
ORDER6621,CUST4924,2023-04-23,329.78
ORDER6622,CUST1154,2023-11-18,57.36
ORDER6623,CUST4150,2023-07-04,495.43
ORDER6624,CUST5470,2023-05-08,284.64
ORDER6625,CUST3371,2023-10-13,268.32
ORDER6626,CUST5627,2023-01-24,155.41
ORDER6627,CUST1631,2023-10-15,224.77
ORDER6628,CUST5013,2023-12-26,407.9
ORDER6629,CUST5306,2023-05-18,479.39
ORDER6630,CUST1162,2023-02-16,37.47
ORDER6631,CUST1146,2023-05-07,210.25
ORDER6632,CUST4078,2023-11-07,365.39
ORDER6633,CUST1479,2023-02-27,387.84
ORDER6634,CUST5010,2023-08-29,323.55
ORDER6635,CUST5251,2023-04-16,32.8
ORDER6636,CUST1599,2023-09-20,370.26
ORDER6637,CUST1135,2023-03-27,116.84
ORDER6638,CUST1794,2023-07-29,74.46
ORDER6639,CUST3285,2023-10-29,226.34
ORDER6640,CUST5192,2023-07-17,462.64
ORDER6641,CUST1476,2023-05-26,99.18
ORDER6642,CUST3575,2023-07-15,371.34
ORDER6643,CUST3884,2023-07-12,153.67
ORDER6644,CUST5956,2023-06-06,439.35
ORDER6645,CUST5726,2023-12-18,325.69
ORDER6646,CUST1500,2023-08-06,266.56
ORDER6647,CUST3508,2023-08-17,164.95
ORDER6648,CUST2381,2023-07-20,215.93
ORDER6649,CUST4133,2023-08-19,310.88
ORDER6650,CUST2994,2023-12-10,333.38
ORDER6651,CUST4620,2023-03-29,353.68
ORDER6652,CUST5298,2023-01-23,398.06
ORDER6653,CUST3411,2023-03-30,135.93
ORDER6654,CUST5569,2023-08-20,39.77
ORDER6655,CUST2162,2023-08-04,318.05
ORDER6656,CUST1722,2023-05-26,68.66
ORDER6657,CUST3366,2023-05-07,418.68
ORDER6658,CUST4925,2023-08-12,495.59
ORDER6659,CUST3956,2023-07-18,119.47
ORDER6660,CUST3392,2023-10-18,236.28
ORDER6661,CUST5349,2023-11-17,372.13
