ShipmentID,OrderID,ShipmentDate,Carrier,TrackingNumber,Status
SHIP7819,ORDER5819,2023-03-12,FedEx,1Z1145372,Shipped
SHIP7820,ORDER5820,2023-09-02,FedEx,1Z4795135,Shipped
SHIP7821,ORDER5821,2023-11-01,DHL,1Z2061954,Delivered
SHIP7822,ORDER5822,2023-02-23,USPS,1Z6875502,Shipped
SHIP7823,ORDER5823,2023-09-08,FedEx,1Z1805364,Delivered
SHIP7824,ORDER5824,2023-06-18,USPS,1Z4645158,Shipped
SHIP7825,ORDER5825,2023-12-18,UPS,1Z7231655,In Transit
SHIP7826,ORDER5826,2023-05-10,USPS,1Z6735880,In Transit
SHIP7827,ORDER5827,2023-05-13,DHL,1Z6749723,Delivered
SHIP7828,ORDER5828,2023-05-23,UPS,1Z9881684,Delivered
SHIP7829,ORDER5829,2023-11-23,UPS,1Z3939949,Delivered
SHIP7830,ORDER5830,2023-07-09,FedEx,1Z7994975,Shipped
SHIP7831,ORDER5831,2023-01-12,DHL,1Z5070092,Shipped
SHIP7832,ORDER5832,2023-07-01,DHL,1Z5792842,In Transit
SHIP7833,ORDER5833,2023-02-22,DHL,1Z9638983,In Transit
SHIP7834,ORDER5834,2023-10-29,FedEx,1Z7404039,Shipped
SHIP7835,ORDER5835,2023-05-02,USPS,1Z1983031,Shipped
SHIP7836,ORDER5836,2023-01-13,FedEx,1Z1555562,Shipped
SHIP7837,ORDER5837,2023-02-22,USPS,1Z1025516,Shipped
SHIP7838,ORDER5838,2023-03-14,FedEx,1Z2200110,Shipped
SHIP7839,ORDER5839,2023-07-05,USPS,1Z5849381,Delivered
SHIP7840,ORDER5840,2023-12-30,DHL,1Z1117268,Delivered
SHIP7841,ORDER5841,2023-10-18,USPS,1Z2264651,Shipped
SHIP7842,ORDER5842,2023-05-18,DHL,1Z5861867,Delivered
SHIP7843,ORDER5843,2023-04-06,USPS,1Z6488448,In Transit
SHIP7844,ORDER5844,2023-10-10,UPS,1Z8279868,Shipped
SHIP7845,ORDER5845,2023-11-25,UPS,1Z5221610,Delivered
SHIP7846,ORDER5846,2023-03-15,FedEx,1Z4389766,Delivered
SHIP7847,ORDER5847,2023-02-17,FedEx,1Z3439626,Delivered
SHIP7848,ORDER5848,2023-04-07,DHL,1Z5390110,In Transit
SHIP7849,ORDER5849,2023-09-13,FedEx,1Z8348194,Shipped
SHIP7850,ORDER5850,2023-03-06,FedEx,1Z1668480,Delivered
SHIP7851,ORDER5851,2023-01-14,USPS,1Z5756040,Shipped
SHIP7852,ORDER5852,2023-03-14,DHL,1Z5057727,In Transit
SHIP7853,ORDER5853,2023-11-12,USPS,1Z5681082,Shipped
SHIP7854,ORDER5854,2023-09-26,FedEx,1Z7040549,In Transit
SHIP7855,ORDER5855,2023-10-10,UPS,1Z2393657,Delivered
SHIP7856,ORDER5856,2023-07-21,FedEx,1Z2769598,Shipped
SHIP7857,ORDER5857,2023-09-07,FedEx,1Z2924454,Delivered
SHIP7858,ORDER5858,2023-12-29,UPS,1Z5091683,In Transit
SHIP7859,ORDER5859,2023-05-08,DHL,1Z8613776,In Transit
SHIP7860,ORDER5860,2023-02-19,UPS,1Z3623416,Shipped
SHIP7861,ORDER5861,2023-05-22,FedEx,1Z7179446,In Transit
SHIP7862,ORDER5862,2023-03-22,DHL,1Z8751836,Shipped
SHIP7863,ORDER5863,2023-02-07,FedEx,1Z8001412,Shipped
SHIP7864,ORDER5864,2023-02-24,UPS,1Z4775501,In Transit
SHIP7865,ORDER5865,2023-12-12,DHL,1Z4609141,Delivered
SHIP7866,ORDER5866,2023-12-28,FedEx,1Z4367610,Delivered
SHIP7867,ORDER5867,2023-05-07,DHL,1Z8869274,Shipped
SHIP7868,ORDER5868,2023-03-26,USPS,1Z1560234,In Transit
SHIP7869,ORDER5869,2023-09-10,UPS,1Z7849503,In Transit
SHIP7870,ORDER5870,2023-06-10,DHL,1Z2635119,Delivered
SHIP7871,ORDER5871,2023-06-05,DHL,1Z9043432,Shipped
SHIP7872,ORDER5872,2023-11-20,UPS,1Z4112796,In Transit
SHIP7873,ORDER5873,2023-11-19,USPS,1Z9255451,In Transit
SHIP7874,ORDER5874,2023-05-02,DHL,1Z6463487,Delivered
SHIP7875,ORDER5875,2023-12-20,DHL,1Z9832542,Delivered
SHIP7876,ORDER5876,2023-02-05,FedEx,1Z3751219,Delivered
SHIP7877,ORDER5877,2023-03-07,USPS,1Z5680040,Delivered
SHIP7878,ORDER5878,2023-01-08,FedEx,1Z3932509,Delivered
SHIP7879,ORDER5879,2023-04-03,DHL,1Z1182048,In Transit
SHIP7880,ORDER5880,2023-09-06,UPS,1Z1998333,Shipped
SHIP7881,ORDER5881,2023-10-24,DHL,1Z7506466,Shipped
SHIP7882,ORDER5882,2023-06-28,UPS,1Z5719976,Delivered
SHIP7883,ORDER5883,2023-11-04,FedEx,1Z7498136,In Transit
SHIP7884,ORDER5884,2023-06-09,FedEx,1Z3410824,In Transit
SHIP7885,ORDER5885,2023-05-20,USPS,1Z7221488,Shipped
SHIP7886,ORDER5886,2023-09-09,UPS,1Z4187194,Shipped
SHIP7887,ORDER5887,2023-12-15,UPS,1Z5798896,In Transit
SHIP7888,ORDER5888,2023-11-27,FedEx,1Z9859372,Shipped
SHIP7889,ORDER5889,2023-07-27,FedEx,1Z9846475,In Transit
SHIP7890,ORDER5890,2023-06-13,UPS,1Z6477825,Shipped
SHIP7891,ORDER5891,2023-04-04,FedEx,1Z8755141,In Transit
SHIP7892,ORDER5892,2023-05-09,FedEx,1Z6709629,In Transit
SHIP7893,ORDER5893,2023-12-11,FedEx,1Z7567081,In Transit
SHIP7894,ORDER5894,2023-06-01,FedEx,1Z3325138,Shipped
SHIP7895,ORDER5895,2023-02-15,UPS,1Z2887353,Delivered
SHIP7896,ORDER5896,2023-11-15,UPS,1Z1641836,In Transit
SHIP7897,ORDER5897,2023-01-05,FedEx,1Z8384611,In Transit
SHIP7898,ORDER5898,2023-06-14,UPS,1Z9450802,Delivered
SHIP7899,ORDER5899,2023-12-24,USPS,1Z5175665,Shipped
SHIP7900,ORDER5900,2023-12-19,USPS,1Z4099270,Delivered
SHIP7901,ORDER5901,2023-10-05,UPS,1Z6142660,Shipped
SHIP7902,ORDER5902,2023-12-07,FedEx,1Z1310889,In Transit
SHIP7903,ORDER5903,2023-04-23,FedEx,1Z6653576,Shipped
SHIP7904,ORDER5904,2023-03-24,FedEx,1Z1964063,Delivered
SHIP7905,ORDER5905,2023-01-18,DHL,1Z5663945,Shipped
SHIP7906,ORDER5906,2023-11-25,USPS,1Z2084725,Delivered
SHIP7907,ORDER5907,2023-12-16,UPS,1Z8032077,Delivered
SHIP7908,ORDER5908,2023-01-13,DHL,1Z5503758,Delivered
SHIP7909,ORDER5909,2023-03-28,DHL,1Z3175391,Shipped
SHIP7910,ORDER5910,2023-12-18,FedEx,1Z4489368,In Transit
SHIP7911,ORDER5911,2023-08-03,UPS,1Z3532411,Shipped
SHIP7912,ORDER5912,2023-06-12,FedEx,1Z1701615,Delivered
SHIP7913,ORDER5913,2023-05-21,FedEx,1Z4360654,In Transit
SHIP7914,ORDER5914,2023-09-26,USPS,1Z5698794,In Transit
SHIP7915,ORDER5915,2023-11-09,DHL,1Z5659649,Shipped
SHIP7916,ORDER5916,2023-09-14,USPS,1Z8296357,Shipped
SHIP7917,ORDER5917,2023-05-04,USPS,1Z4438679,Delivered
SHIP7918,ORDER5918,2023-03-22,DHL,1Z9488754,Shipped
SHIP7919,ORDER5919,2023-09-10,FedEx,1Z7920274,In Transit
SHIP7920,ORDER5920,2023-06-01,USPS,1Z7840896,Delivered
SHIP7921,ORDER5921,2023-05-16,USPS,1Z1718166,Delivered
SHIP7922,ORDER5922,2023-08-18,USPS,1Z8938005,Delivered
SHIP7923,ORDER5923,2023-05-15,UPS,1Z3226347,Shipped
SHIP7924,ORDER5924,2023-03-25,DHL,1Z7215700,Delivered
SHIP7925,ORDER5925,2023-06-17,UPS,1Z4424027,Shipped
SHIP7926,ORDER5926,2023-09-24,DHL,1Z2077587,In Transit
SHIP7927,ORDER5927,2023-10-25,DHL,1Z4220302,In Transit
SHIP7928,ORDER5928,2023-05-13,UPS,1Z5149062,Shipped
SHIP7929,ORDER5929,2023-06-11,DHL,1Z3145673,Delivered
SHIP7930,ORDER5930,2023-04-11,FedEx,1Z7306076,In Transit
SHIP7931,ORDER5931,2023-08-08,DHL,1Z7033910,Delivered
SHIP7932,ORDER5932,2023-08-12,USPS,1Z5985329,Delivered
SHIP7933,ORDER5933,2023-12-21,UPS,1Z2351345,In Transit
SHIP7934,ORDER5934,2023-01-30,UPS,1Z6229603,Delivered
SHIP7935,ORDER5935,2023-12-06,FedEx,1Z6817260,Shipped
SHIP7936,ORDER5936,2023-01-29,USPS,1Z8820384,Delivered
SHIP7937,ORDER5937,2023-09-14,DHL,1Z8735458,In Transit
SHIP7938,ORDER5938,2023-04-02,FedEx,1Z2336911,In Transit
SHIP7939,ORDER5939,2023-03-02,UPS,1Z4384240,Shipped
SHIP7940,ORDER5940,2023-12-25,FedEx,1Z3504319,Shipped
SHIP7941,ORDER5941,2023-08-22,FedEx,1Z8333866,In Transit
SHIP7942,ORDER5942,2023-06-17,DHL,1Z2427677,Delivered
SHIP7943,ORDER5943,2023-01-24,USPS,1Z7261470,In Transit
SHIP7944,ORDER5944,2023-05-19,USPS,1Z1681901,Delivered
SHIP7945,ORDER5945,2023-01-23,USPS,1Z8968711,Delivered
SHIP7946,ORDER5946,2023-03-29,DHL,1Z9156831,In Transit
SHIP7947,ORDER5947,2023-09-10,UPS,1Z6791523,In Transit
SHIP7948,ORDER5948,2023-11-26,DHL,1Z7830866,Shipped
SHIP7949,ORDER5949,2023-04-27,FedEx,1Z7669755,In Transit
SHIP7950,ORDER5950,2023-04-07,DHL,1Z5360836,Shipped
SHIP7951,ORDER5951,2023-01-26,USPS,1Z9433139,Delivered
SHIP7952,ORDER5952,2023-06-28,FedEx,1Z2826154,Shipped
SHIP7953,ORDER5953,2023-07-02,USPS,1Z1211953,Delivered
SHIP7954,ORDER5954,2023-04-23,FedEx,1Z3352719,Delivered
SHIP7955,ORDER5955,2023-05-30,USPS,1Z6011047,Shipped
SHIP7956,ORDER5956,2023-09-02,DHL,1Z5549186,In Transit
SHIP7957,ORDER5957,2023-01-24,UPS,1Z8580512,Delivered
SHIP7958,ORDER5958,2023-08-31,DHL,1Z5979830,In Transit
SHIP7959,ORDER5959,2023-05-17,USPS,1Z9976974,Shipped
SHIP7960,ORDER5960,2023-03-21,FedEx,1Z3344975,In Transit
SHIP7961,ORDER5961,2023-01-07,USPS,1Z9828059,Shipped
SHIP7962,ORDER5962,2023-03-13,UPS,1Z8889624,Delivered
SHIP7963,ORDER5963,2023-06-13,UPS,1Z5973902,Shipped
SHIP7964,ORDER5964,2023-12-25,FedEx,1Z5003331,In Transit
SHIP7965,ORDER5965,2023-12-28,DHL,1Z3965966,Shipped
SHIP7966,ORDER5966,2023-05-05,USPS,1Z3288894,Shipped
SHIP7967,ORDER5967,2023-09-03,UPS,1Z2744936,In Transit
SHIP7968,ORDER5968,2023-07-30,USPS,1Z1475468,Delivered
SHIP7969,ORDER5969,2023-05-22,UPS,1Z6058113,Delivered
SHIP7970,ORDER5970,2023-12-17,DHL,1Z8434216,In Transit
SHIP7971,ORDER5971,2023-08-22,FedEx,1Z8951422,In Transit
SHIP7972,ORDER5972,2023-05-07,DHL,1Z1778206,In Transit
SHIP7973,ORDER5973,2023-12-04,UPS,1Z6737465,In Transit
SHIP7974,ORDER5974,2023-04-21,USPS,1Z5004626,Shipped
SHIP7975,ORDER5975,2023-03-28,DHL,1Z2425953,Delivered
SHIP7976,ORDER5976,2023-03-23,USPS,1Z4565386,Shipped
SHIP7977,ORDER5977,2023-09-10,UPS,1Z3500078,In Transit
SHIP7978,ORDER5978,2023-04-04,DHL,1Z2939362,Shipped
SHIP7979,ORDER5979,2023-07-22,USPS,1Z2870727,In Transit
SHIP7980,ORDER5980,2023-02-27,USPS,1Z9714249,Shipped
SHIP7981,ORDER5981,2023-06-27,USPS,1Z4915574,Shipped
SHIP7982,ORDER5982,2023-12-09,FedEx,1Z3891357,Delivered
SHIP7983,ORDER5983,2023-12-21,FedEx,1Z5771905,Shipped
SHIP7984,ORDER5984,2023-05-28,DHL,1Z3487483,In Transit
SHIP7985,ORDER5985,2023-04-26,DHL,1Z9196982,Shipped
SHIP7986,ORDER5986,2023-01-23,USPS,1Z9573157,Delivered
SHIP7987,ORDER5987,2023-07-03,UPS,1Z2390699,Shipped
SHIP7988,ORDER5988,2023-04-14,UPS,1Z6031535,Shipped
SHIP7989,ORDER5989,2023-10-08,USPS,1Z9525180,In Transit
SHIP7990,ORDER5990,2023-01-24,DHL,1Z5430565,Shipped
SHIP7991,ORDER5991,2023-06-02,USPS,1Z2651012,In Transit
SHIP7992,ORDER5992,2023-08-11,FedEx,1Z5829362,In Transit
SHIP7993,ORDER5993,2023-08-14,USPS,1Z8612952,In Transit
SHIP7994,ORDER5994,2023-10-23,DHL,1Z4497577,Shipped
SHIP7995,ORDER5995,2023-09-05,FedEx,1Z9161660,Delivered
SHIP7996,ORDER5996,2023-04-04,USPS,1Z7335372,Shipped
SHIP7997,ORDER5997,2023-12-11,FedEx,1Z4969845,Shipped
SHIP7998,ORDER5998,2023-02-14,USPS,1Z1446790,Delivered
SHIP7999,ORDER5999,2023-12-03,USPS,1Z1604546,Shipped
SHIP8000,ORDER6000,2023-12-02,USPS,1Z6332127,In Transit
SHIP8001,ORDER6001,2023-07-05,UPS,1Z1303300,Delivered
SHIP8002,ORDER6002,2023-02-15,DHL,1Z2219127,Shipped
SHIP8003,ORDER6003,2023-06-28,FedEx,1Z3831143,Shipped
SHIP8004,ORDER6004,2023-03-14,UPS,1Z7706620,Delivered
SHIP8005,ORDER6005,2023-02-20,FedEx,1Z9207905,Delivered
SHIP8006,ORDER6006,2023-01-25,USPS,1Z9818296,In Transit
SHIP8007,ORDER6007,2023-09-23,DHL,1Z7813023,Shipped
SHIP8008,ORDER6008,2023-11-20,USPS,1Z6504629,In Transit
SHIP8009,ORDER6009,2023-05-09,FedEx,1Z9797731,Shipped
SHIP8010,ORDER6010,2023-07-14,USPS,1Z8103093,In Transit
SHIP8011,ORDER6011,2023-12-25,FedEx,1Z6370215,Shipped
SHIP8012,ORDER6012,2023-12-09,USPS,1Z3860795,Delivered
SHIP8013,ORDER6013,2023-04-04,DHL,1Z6722851,Delivered
SHIP8014,ORDER6014,2023-10-13,USPS,1Z2218676,In Transit
SHIP8015,ORDER6015,2023-10-27,UPS,1Z5056090,Delivered
SHIP8016,ORDER6016,2023-01-30,DHL,1Z9954941,Delivered
SHIP8017,ORDER6017,2023-06-14,DHL,1Z5607526,Shipped
SHIP8018,ORDER6018,2023-01-25,FedEx,1Z2848005,Shipped
SHIP8019,ORDER6019,2023-09-23,USPS,1Z6510723,Delivered
SHIP8020,ORDER6020,2023-11-28,FedEx,1Z5763362,In Transit
SHIP8021,ORDER6021,2023-08-30,FedEx,1Z1088577,Delivered
SHIP8022,ORDER6022,2023-01-30,DHL,1Z8361977,In Transit
SHIP8023,ORDER6023,2023-10-16,USPS,1Z4117736,Delivered
SHIP8024,ORDER6024,2023-12-03,USPS,1Z4127447,Shipped
SHIP8025,ORDER6025,2023-10-26,FedEx,1Z4531297,In Transit
SHIP8026,ORDER6026,2023-01-11,DHL,1Z7441190,Delivered
SHIP8027,ORDER6027,2023-03-24,DHL,1Z8410170,Shipped
SHIP8028,ORDER6028,2023-07-09,USPS,1Z5658136,Delivered
SHIP8029,ORDER6029,2023-06-30,FedEx,1Z4003821,Delivered
SHIP8030,ORDER6030,2023-06-01,FedEx,1Z5355330,Shipped
SHIP8031,ORDER6031,2023-04-09,FedEx,1Z8188594,Shipped
SHIP8032,ORDER6032,2023-04-01,USPS,1Z6542611,Delivered
SHIP8033,ORDER6033,2023-12-24,USPS,1Z5790646,Shipped
SHIP8034,ORDER6034,2023-06-17,UPS,1Z9034025,In Transit
SHIP8035,ORDER6035,2023-05-26,FedEx,1Z2919853,Delivered
SHIP8036,ORDER6036,2023-11-12,UPS,1Z4910169,Delivered
SHIP8037,ORDER6037,2023-08-18,DHL,1Z2305746,In Transit
SHIP8038,ORDER6038,2023-08-03,FedEx,1Z6152334,Delivered
SHIP8039,ORDER6039,2023-12-10,FedEx,1Z4223876,Shipped
SHIP8040,ORDER6040,2023-04-26,FedEx,1Z4335700,Delivered
SHIP8041,ORDER6041,2023-07-26,UPS,1Z1462716,Delivered
SHIP8042,ORDER6042,2023-11-03,UPS,1Z4734067,Shipped
SHIP8043,ORDER6043,2023-08-28,DHL,1Z2190058,In Transit
SHIP8044,ORDER6044,2023-07-23,DHL,1Z6284876,Delivered
SHIP8045,ORDER6045,2023-10-23,UPS,1Z6249307,Shipped
SHIP8046,ORDER6046,2023-12-03,USPS,1Z6987375,Delivered
SHIP8047,ORDER6047,2023-10-14,FedEx,1Z7966907,Delivered
SHIP8048,ORDER6048,2023-10-19,UPS,1Z9609187,In Transit
SHIP8049,ORDER6049,2023-08-23,FedEx,1Z4232154,In Transit
SHIP8050,ORDER6050,2023-02-22,DHL,1Z1799697,Shipped
SHIP8051,ORDER6051,2023-01-24,DHL,1Z5860158,Delivered
SHIP8052,ORDER6052,2023-02-07,DHL,1Z2674383,In Transit
SHIP8053,ORDER6053,2023-04-16,USPS,1Z9831012,Shipped
SHIP8054,ORDER6054,2023-06-13,USPS,1Z6579159,Delivered
SHIP8055,ORDER6055,2023-04-11,UPS,1Z5757247,In Transit
SHIP8056,ORDER6056,2023-12-07,FedEx,1Z7499724,Shipped
SHIP8057,ORDER6057,2023-06-11,DHL,1Z9327048,In Transit
SHIP8058,ORDER6058,2023-01-04,DHL,1Z9739574,Shipped
SHIP8059,ORDER6059,2023-01-25,FedEx,1Z4368829,In Transit
SHIP8060,ORDER6060,2023-03-25,FedEx,1Z6200581,In Transit
SHIP8061,ORDER6061,2023-04-14,FedEx,1Z7826998,Delivered
SHIP8062,ORDER6062,2023-03-31,FedEx,1Z7501155,Delivered
SHIP8063,ORDER6063,2023-09-20,USPS,1Z7978180,Shipped
SHIP8064,ORDER6064,2023-06-16,FedEx,1Z3057540,Shipped
SHIP8065,ORDER6065,2023-01-06,DHL,1Z8086428,Shipped
SHIP8066,ORDER6066,2023-01-12,USPS,1Z8803029,In Transit
SHIP8067,ORDER6067,2023-07-07,UPS,1Z1868466,Delivered
SHIP8068,ORDER6068,2023-04-08,UPS,1Z1469557,In Transit
SHIP8069,ORDER6069,2023-01-12,DHL,1Z4636140,Delivered
SHIP8070,ORDER6070,2023-08-08,FedEx,1Z2644376,Shipped
SHIP8071,ORDER6071,2023-09-07,DHL,1Z5938875,In Transit
SHIP8072,ORDER6072,2023-10-17,UPS,1Z2561551,In Transit
SHIP8073,ORDER6073,2023-11-11,DHL,1Z5183424,Delivered
SHIP8074,ORDER6074,2023-08-06,UPS,1Z9966879,In Transit
SHIP8075,ORDER6075,2023-03-22,FedEx,1Z1744730,In Transit
SHIP8076,ORDER6076,2023-12-07,DHL,1Z9896958,Delivered
SHIP8077,ORDER6077,2023-04-23,USPS,1Z7903515,Delivered
SHIP8078,ORDER6078,2023-12-24,USPS,1Z1277947,Shipped
SHIP8079,ORDER6079,2023-05-08,DHL,1Z8239728,Delivered
SHIP8080,ORDER6080,2023-07-19,DHL,1Z3432321,Delivered
SHIP8081,ORDER6081,2023-10-14,UPS,1Z1616267,Shipped
SHIP8082,ORDER6082,2023-08-14,USPS,1Z4392360,Delivered
SHIP8083,ORDER6083,2023-10-14,DHL,1Z3631643,In Transit
SHIP8084,ORDER6084,2023-11-15,USPS,1Z2051010,In Transit
SHIP8085,ORDER6085,2023-03-09,FedEx,1Z9134977,Delivered
SHIP8086,ORDER6086,2023-07-07,FedEx,1Z3708006,In Transit
SHIP8087,ORDER6087,2023-10-21,DHL,1Z4326014,Delivered
SHIP8088,ORDER6088,2023-02-18,FedEx,1Z9318823,Shipped
SHIP8089,ORDER6089,2023-02-04,USPS,1Z2302430,In Transit
SHIP8090,ORDER6090,2023-09-03,FedEx,1Z3152272,Shipped
SHIP8091,ORDER6091,2023-08-01,DHL,1Z4638462,Delivered
SHIP8092,ORDER6092,2023-12-03,DHL,1Z6248402,In Transit
SHIP8093,ORDER6093,2023-10-12,UPS,1Z1091211,Delivered
SHIP8094,ORDER6094,2023-01-20,UPS,1Z4189294,In Transit
SHIP8095,ORDER6095,2023-02-15,UPS,1Z8657466,Delivered
SHIP8096,ORDER6096,2023-07-05,USPS,1Z4589678,In Transit
SHIP8097,ORDER6097,2023-03-12,FedEx,1Z3055396,Delivered
SHIP8098,ORDER6098,2023-02-06,FedEx,1Z8264410,Delivered
SHIP8099,ORDER6099,2023-09-10,UPS,1Z1625598,Shipped
SHIP8100,ORDER6100,2023-12-05,UPS,1Z7224781,Shipped
SHIP8101,ORDER6101,2023-12-11,UPS,1Z5572189,In Transit
SHIP8102,ORDER6102,2023-01-01,UPS,1Z7939763,Delivered
SHIP8103,ORDER6103,2023-02-19,USPS,1Z3288316,Delivered
SHIP8104,ORDER6104,2023-02-12,UPS,1Z3915074,In Transit
SHIP8105,ORDER6105,2023-11-19,DHL,1Z3003990,In Transit
SHIP8106,ORDER6106,2023-07-16,UPS,1Z1278685,In Transit
SHIP8107,ORDER6107,2023-01-19,DHL,1Z3723215,In Transit
SHIP8108,ORDER6108,2023-02-19,UPS,1Z5849862,Delivered
SHIP8109,ORDER6109,2023-04-08,DHL,1Z6652301,Delivered
SHIP8110,ORDER6110,2023-12-17,USPS,1Z9936907,Shipped
SHIP8111,ORDER6111,2023-02-14,DHL,1Z5954403,In Transit
SHIP8112,ORDER6112,2023-07-06,USPS,1Z7551966,Delivered
SHIP8113,ORDER6113,2023-03-30,UPS,1Z9818472,Delivered
SHIP8114,ORDER6114,2023-08-10,UPS,1Z3500371,Delivered
SHIP8115,ORDER6115,2023-03-18,FedEx,1Z1088295,Shipped
SHIP8116,ORDER6116,2023-07-16,UPS,1Z9584293,Shipped
SHIP8117,ORDER6117,2023-03-06,DHL,1Z2905120,In Transit
SHIP8118,ORDER6118,2023-05-30,DHL,1Z8950276,In Transit
SHIP8119,ORDER6119,2023-05-21,DHL,1Z2017143,Delivered
SHIP8120,ORDER6120,2023-07-29,DHL,1Z8512276,Shipped
SHIP8121,ORDER6121,2023-02-21,UPS,1Z7294479,In Transit
SHIP8122,ORDER6122,2023-02-13,USPS,1Z9286386,Shipped
SHIP8123,ORDER6123,2023-07-15,UPS,1Z4872935,Delivered
SHIP8124,ORDER6124,2023-09-21,DHL,1Z7234686,In Transit
SHIP8125,ORDER6125,2023-02-13,DHL,1Z6795314,In Transit
SHIP8126,ORDER6126,2023-05-07,USPS,1Z2517309,Delivered
SHIP8127,ORDER6127,2023-05-14,USPS,1Z3152096,In Transit
SHIP8128,ORDER6128,2023-01-28,UPS,1Z6066382,Delivered
SHIP8129,ORDER6129,2023-06-23,UPS,1Z8639151,In Transit
SHIP8130,ORDER6130,2023-02-16,UPS,1Z2412182,Delivered
SHIP8131,ORDER6131,2023-04-22,UPS,1Z4804410,Delivered
SHIP8132,ORDER6132,2023-07-24,DHL,1Z4087461,Shipped
SHIP8133,ORDER6133,2023-05-11,USPS,1Z4563184,In Transit
SHIP8134,ORDER6134,2023-11-28,FedEx,1Z7112137,Shipped
SHIP8135,ORDER6135,2023-05-25,DHL,1Z1132956,In Transit
SHIP8136,ORDER6136,2023-12-07,USPS,1Z5921727,Delivered
SHIP8137,ORDER6137,2023-03-24,FedEx,1Z2716596,Shipped
SHIP8138,ORDER6138,2023-09-20,USPS,1Z4430055,Shipped
SHIP8139,ORDER6139,2023-02-14,FedEx,1Z7062337,Delivered
SHIP8140,ORDER6140,2023-03-19,UPS,1Z1905539,Shipped
SHIP8141,ORDER6141,2023-10-26,DHL,1Z1583856,Shipped
SHIP8142,ORDER6142,2023-09-30,DHL,1Z2712212,In Transit
SHIP8143,ORDER6143,2023-06-15,FedEx,1Z9402088,Shipped
SHIP8144,ORDER6144,2023-08-24,UPS,1Z7218018,Delivered
SHIP8145,ORDER6145,2023-06-10,FedEx,1Z2888854,Shipped
SHIP8146,ORDER6146,2023-11-06,DHL,1Z5229061,Delivered
SHIP8147,ORDER6147,2023-01-23,UPS,1Z4466642,Delivered
SHIP8148,ORDER6148,2023-11-27,USPS,1Z9273527,Delivered
SHIP8149,ORDER6149,2023-01-31,DHL,1Z7483954,Delivered
SHIP8150,ORDER6150,2023-02-08,DHL,1Z1784512,Delivered
SHIP8151,ORDER6151,2023-09-15,UPS,1Z9387610,Shipped
SHIP8152,ORDER6152,2023-03-17,UPS,1Z1951708,Shipped
SHIP8153,ORDER6153,2023-05-01,FedEx,1Z7989644,In Transit
SHIP8154,ORDER6154,2023-05-28,FedEx,1Z5974732,In Transit
SHIP8155,ORDER6155,2023-07-05,UPS,1Z9196464,Delivered
SHIP8156,ORDER6156,2023-08-12,DHL,1Z9489653,In Transit
SHIP8157,ORDER6157,2023-09-03,USPS,1Z1208307,Delivered
SHIP8158,ORDER6158,2023-07-20,DHL,1Z5890804,Delivered
SHIP8159,ORDER6159,2023-07-01,USPS,1Z3513454,Delivered
SHIP8160,ORDER6160,2023-07-06,UPS,1Z1118082,In Transit
SHIP8161,ORDER6161,2023-05-14,USPS,1Z7720296,In Transit
SHIP8162,ORDER6162,2023-02-02,FedEx,1Z1713463,Delivered
SHIP8163,ORDER6163,2023-08-19,DHL,1Z2441124,In Transit
SHIP8164,ORDER6164,2023-10-20,UPS,1Z4438298,In Transit
SHIP8165,ORDER6165,2023-12-26,FedEx,1Z2722710,Shipped
SHIP8166,ORDER6166,2023-09-05,UPS,1Z7496164,Delivered
SHIP8167,ORDER6167,2023-04-17,DHL,1Z3072487,Shipped
SHIP8168,ORDER6168,2023-09-10,DHL,1Z2654947,Shipped
SHIP8169,ORDER6169,2023-04-12,FedEx,1Z4245574,Shipped
SHIP8170,ORDER6170,2023-12-25,FedEx,1Z5344279,Delivered
SHIP8171,ORDER6171,2023-08-10,UPS,1Z6372245,In Transit
SHIP8172,ORDER6172,2023-10-26,UPS,1Z8346191,Shipped
SHIP8173,ORDER6173,2023-12-21,DHL,1Z6204038,Delivered
SHIP8174,ORDER6174,2023-12-25,DHL,1Z8079565,Shipped
SHIP8175,ORDER6175,2023-09-09,UPS,1Z1318704,Delivered
SHIP8176,ORDER6176,2023-06-16,UPS,1Z9400464,In Transit
SHIP8177,ORDER6177,2023-08-07,FedEx,1Z3405643,Shipped
SHIP8178,ORDER6178,2023-08-10,UPS,1Z5075611,In Transit
SHIP8179,ORDER6179,2023-05-30,USPS,1Z4360536,Delivered
SHIP8180,ORDER6180,2023-09-21,UPS,1Z5535781,Shipped
SHIP8181,ORDER6181,2023-04-19,UPS,1Z3926838,In Transit
SHIP8182,ORDER6182,2023-07-04,UPS,1Z9875633,Shipped
SHIP8183,ORDER6183,2023-06-01,DHL,1Z4385000,In Transit
SHIP8184,ORDER6184,2023-09-10,DHL,1Z4278342,Delivered
SHIP8185,ORDER6185,2023-08-28,UPS,1Z9452837,Shipped
SHIP8186,ORDER6186,2023-09-23,FedEx,1Z7451573,Delivered
SHIP8187,ORDER6187,2023-08-07,UPS,1Z8996938,Shipped
SHIP8188,ORDER6188,2023-04-30,FedEx,1Z1414907,In Transit
SHIP8189,ORDER6189,2023-03-10,UPS,1Z5629186,In Transit
SHIP8190,ORDER6190,2023-03-09,FedEx,1Z5180515,In Transit
SHIP8191,ORDER6191,2023-02-22,UPS,1Z6165110,In Transit
SHIP8192,ORDER6192,2023-03-12,USPS,1Z8452121,Delivered
